Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
0.778929	HARQ FD Txed	77	8	0	4	1	2	13	2
0.778929	HARQ FD Txed	77	8	0	2	1	0	13	2
0.779071	DL DCI Rxed	77	9	0	2	1	0	15	2
0.779071	DL DCI Rxed	77	9	0	4	1	2	15	2
0.780071	DL DCI Rxed	78	0	0	2	1	0	14	2
0.780071	DL DCI Rxed	78	0	0	4	1	2	14	2
0.781071	DL DCI Rxed	78	1	0	2	1	0	13	2
0.781071	DL DCI Rxed	78	1	0	4	1	2	13	2
0.781929	HARQ FD Txed	78	1	0	4	1	2	15	2
0.781929	HARQ FD Txed	78	1	0	2	1	0	15	2
0.782929	HARQ FD Txed	78	2	0	4	1	2	14	2
0.782929	HARQ FD Txed	78	2	0	2	1	0	14	2
0.783929	HARQ FD Txed	78	3	0	4	1	2	13	2
0.783929	HARQ FD Txed	78	3	0	2	1	0	13	2
0.784071	DL DCI Rxed	78	4	0	2	1	0	15	2
0.784071	DL DCI Rxed	78	4	0	4	1	2	15	2
0.785071	DL DCI Rxed	78	5	0	2	1	0	14	2
0.785071	DL DCI Rxed	78	5	0	4	1	2	14	2
0.786071	DL DCI Rxed	78	6	0	2	1	0	13	2
0.786071	DL DCI Rxed	78	6	0	4	1	2	13	2
0.786929	HARQ FD Txed	78	6	0	4	1	2	15	2
0.786929	HARQ FD Txed	78	6	0	2	1	0	15	2
0.787929	HARQ FD Txed	78	7	0	4	1	2	14	2
0.787929	HARQ FD Txed	78	7	0	2	1	0	14	2
0.788929	HARQ FD Txed	78	8	0	4	1	2	13	2
0.788929	HARQ FD Txed	78	8	0	2	1	0	13	2
0.789071	DL DCI Rxed	78	9	0	2	1	0	15	2
0.789071	DL DCI Rxed	78	9	0	4	1	2	15	2
0.790071	DL DCI Rxed	79	0	0	2	1	0	14	2
0.790071	DL DCI Rxed	79	0	0	4	1	2	14	2
0.791071	DL DCI Rxed	79	1	0	2	1	0	13	2
0.791071	DL DCI Rxed	79	1	0	4	1	2	13	2
0.791929	HARQ FD Txed	79	1	0	4	1	2	15	2
0.791929	HARQ FD Txed	79	1	0	2	1	0	15	2
0.792929	HARQ FD Txed	79	2	0	4	1	2	14	2
0.792929	HARQ FD Txed	79	2	0	2	1	0	14	2
0.793929	HARQ FD Txed	79	3	0	4	1	2	13	2
0.793929	HARQ FD Txed	79	3	0	2	1	0	13	2
0.794071	DL DCI Rxed	79	4	0	2	1	0	15	2
0.794071	DL DCI Rxed	79	4	0	4	1	2	15	2
0.795071	DL DCI Rxed	79	5	0	2	1	0	14	2
0.795071	DL DCI Rxed	79	5	0	4	1	2	14	2
0.796071	DL DCI Rxed	79	6	0	2	1	0	13	2
0.796071	DL DCI Rxed	79	6	0	4	1	2	13	2
0.796929	HARQ FD Txed	79	6	0	4	1	2	15	2
0.796929	HARQ FD Txed	79	6	0	2	1	0	15	2
0.797929	HARQ FD Txed	79	7	0	4	1	2	14	2
0.797929	HARQ FD Txed	79	7	0	2	1	0	14	2
0.798929	HARQ FD Txed	79	8	0	4	1	2	13	2
0.798929	HARQ FD Txed	79	8	0	2	1	0	13	2
0.799071	DL DCI Rxed	79	9	0	2	1	0	15	2
0.799071	DL DCI Rxed	79	9	0	4	1	2	15	2
0.800071	DL DCI Rxed	80	0	0	2	1	0	14	2
0.800071	DL DCI Rxed	80	0	0	4	1	2	14	2
0.801071	DL DCI Rxed	80	1	0	2	1	0	13	2
0.801071	DL DCI Rxed	80	1	0	4	1	2	13	2
0.801929	HARQ FD Txed	80	1	0	4	1	2	15	2
0.801929	HARQ FD Txed	80	1	0	2	1	0	15	2
0.802929	HARQ FD Txed	80	2	0	4	1	2	14	2
0.802929	HARQ FD Txed	80	2	0	2	1	0	14	2
0.803929	HARQ FD Txed	80	3	0	4	1	2	13	2
0.803929	HARQ FD Txed	80	3	0	2	1	0	13	2
0.804071	DL DCI Rxed	80	4	0	2	1	0	15	2
0.804071	DL DCI Rxed	80	4	0	4	1	2	15	2
0.805071	DL DCI Rxed	80	5	0	2	1	0	14	2
0.805071	DL DCI Rxed	80	5	0	4	1	2	14	2
0.806071	DL DCI Rxed	80	6	0	2	1	0	13	2
0.806071	DL DCI Rxed	80	6	0	4	1	2	13	2
0.806929	HARQ FD Txed	80	6	0	4	1	2	15	2
0.806929	HARQ FD Txed	80	6	0	2	1	0	15	2
0.807929	HARQ FD Txed	80	7	0	4	1	2	14	2
0.807929	HARQ FD Txed	80	7	0	2	1	0	14	2
0.808929	HARQ FD Txed	80	8	0	4	1	2	13	2
0.808929	HARQ FD Txed	80	8	0	2	1	0	13	2
0.809071	DL DCI Rxed	80	9	0	2	1	0	15	2
0.809071	DL DCI Rxed	80	9	0	4	1	2	15	2
0.810071	DL DCI Rxed	81	0	0	2	1	0	14	2
0.810071	DL DCI Rxed	81	0	0	4	1	2	14	2
0.811071	DL DCI Rxed	81	1	0	2	1	0	13	2
0.811071	DL DCI Rxed	81	1	0	4	1	2	13	2
0.811929	HARQ FD Txed	81	1	0	4	1	2	15	2
0.811929	HARQ FD Txed	81	1	0	2	1	0	15	2
0.812929	HARQ FD Txed	81	2	0	4	1	2	14	2
0.812929	HARQ FD Txed	81	2	0	2	1	0	14	2
0.813929	HARQ FD Txed	81	3	0	4	1	2	13	2
0.813929	HARQ FD Txed	81	3	0	2	1	0	13	2
0.814071	DL DCI Rxed	81	4	0	2	1	0	15	2
0.814071	DL DCI Rxed	81	4	0	4	1	2	15	2
0.815071	DL DCI Rxed	81	5	0	2	1	0	14	2
0.815071	DL DCI Rxed	81	5	0	4	1	2	14	2
0.816071	DL DCI Rxed	81	6	0	2	1	0	13	2
0.816071	DL DCI Rxed	81	6	0	4	1	2	13	2
0.816929	HARQ FD Txed	81	6	0	4	1	2	15	2
0.816929	HARQ FD Txed	81	6	0	2	1	0	15	2
0.817929	HARQ FD Txed	81	7	0	4	1	2	14	2
0.817929	HARQ FD Txed	81	7	0	2	1	0	14	2
0.818929	HARQ FD Txed	81	8	0	4	1	2	13	2
0.818929	HARQ FD Txed	81	8	0	2	1	0	13	2
0.819071	DL DCI Rxed	81	9	0	2	1	0	15	2
0.819071	DL DCI Rxed	81	9	0	4	1	2	15	2
0.820071	DL DCI Rxed	82	0	0	2	1	0	14	2
0.820071	DL DCI Rxed	82	0	0	4	1	2	14	2
0.821071	DL DCI Rxed	82	1	0	2	1	0	13	2
0.821071	DL DCI Rxed	82	1	0	4	1	2	13	2
0.821929	HARQ FD Txed	82	1	0	4	1	2	15	2
0.821929	HARQ FD Txed	82	1	0	2	1	0	15	2
0.822929	HARQ FD Txed	82	2	0	4	1	2	14	2
0.822929	HARQ FD Txed	82	2	0	2	1	0	14	2
0.823929	HARQ FD Txed	82	3	0	4	1	2	13	2
0.823929	HARQ FD Txed	82	3	0	2	1	0	13	2
0.824071	DL DCI Rxed	82	4	0	2	1	0	15	2
0.824071	DL DCI Rxed	82	4	0	4	1	2	15	2
0.825071	DL DCI Rxed	82	5	0	2	1	0	14	2
0.825071	DL DCI Rxed	82	5	0	4	1	2	14	2
0.826071	DL DCI Rxed	82	6	0	2	1	0	13	2
0.826071	DL DCI Rxed	82	6	0	4	1	2	13	2
0.826929	HARQ FD Txed	82	6	0	4	1	2	15	2
0.826929	HARQ FD Txed	82	6	0	2	1	0	15	2
0.827929	HARQ FD Txed	82	7	0	4	1	2	14	2
0.827929	HARQ FD Txed	82	7	0	2	1	0	14	2
0.828929	HARQ FD Txed	82	8	0	4	1	2	13	2
0.828929	HARQ FD Txed	82	8	0	2	1	0	13	2
0.829071	DL DCI Rxed	82	9	0	2	1	0	15	2
0.829071	DL DCI Rxed	82	9	0	4	1	2	15	2
0.830071	DL DCI Rxed	83	0	0	2	1	0	14	2
0.830071	DL DCI Rxed	83	0	0	4	1	2	14	2
0.831071	DL DCI Rxed	83	1	0	2	1	0	13	2
0.831071	DL DCI Rxed	83	1	0	4	1	2	13	2
0.831929	HARQ FD Txed	83	1	0	4	1	2	15	2
0.831929	HARQ FD Txed	83	1	0	2	1	0	15	2
0.832929	HARQ FD Txed	83	2	0	4	1	2	14	2
0.832929	HARQ FD Txed	83	2	0	2	1	0	14	2
0.833929	HARQ FD Txed	83	3	0	4	1	2	13	2
0.833929	HARQ FD Txed	83	3	0	2	1	0	13	2
0.834071	DL DCI Rxed	83	4	0	2	1	0	15	2
0.834071	DL DCI Rxed	83	4	0	4	1	2	15	2
0.835071	DL DCI Rxed	83	5	0	2	1	0	14	2
0.835071	DL DCI Rxed	83	5	0	4	1	2	14	2
0.836071	DL DCI Rxed	83	6	0	2	1	0	13	2
0.836071	DL DCI Rxed	83	6	0	4	1	2	13	2
0.836929	HARQ FD Txed	83	6	0	4	1	2	15	2
0.836929	HARQ FD Txed	83	6	0	2	1	0	15	2
0.837929	HARQ FD Txed	83	7	0	4	1	2	14	2
0.837929	HARQ FD Txed	83	7	0	2	1	0	14	2
0.838929	HARQ FD Txed	83	8	0	4	1	2	13	2
0.838929	HARQ FD Txed	83	8	0	2	1	0	13	2
0.839071	DL DCI Rxed	83	9	0	2	1	0	15	2
0.839071	DL DCI Rxed	83	9	0	4	1	2	15	2
0.840071	DL DCI Rxed	84	0	0	2	1	0	14	2
0.840071	DL DCI Rxed	84	0	0	4	1	2	14	2
0.841071	DL DCI Rxed	84	1	0	2	1	0	13	2
0.841071	DL DCI Rxed	84	1	0	4	1	2	13	2
0.841929	HARQ FD Txed	84	1	0	4	1	2	15	2
0.841929	HARQ FD Txed	84	1	0	2	1	0	15	2
0.842929	HARQ FD Txed	84	2	0	4	1	2	14	2
0.842929	HARQ FD Txed	84	2	0	2	1	0	14	2
0.843929	HARQ FD Txed	84	3	0	4	1	2	13	2
0.843929	HARQ FD Txed	84	3	0	2	1	0	13	2
0.844071	DL DCI Rxed	84	4	0	2	1	0	15	2
0.844071	DL DCI Rxed	84	4	0	4	1	2	15	2
0.845071	DL DCI Rxed	84	5	0	2	1	0	14	2
0.845071	DL DCI Rxed	84	5	0	4	1	2	14	2
0.846071	DL DCI Rxed	84	6	0	2	1	0	13	2
0.846071	DL DCI Rxed	84	6	0	4	1	2	13	2
0.846929	HARQ FD Txed	84	6	0	4	1	2	15	2
0.846929	HARQ FD Txed	84	6	0	2	1	0	15	2
0.847929	HARQ FD Txed	84	7	0	4	1	2	14	2
0.847929	HARQ FD Txed	84	7	0	2	1	0	14	2
0.848929	HARQ FD Txed	84	8	0	4	1	2	13	2
0.848929	HARQ FD Txed	84	8	0	2	1	0	13	2
0.849071	DL DCI Rxed	84	9	0	2	1	0	15	2
0.849071	DL DCI Rxed	84	9	0	4	1	2	15	2
0.850071	DL DCI Rxed	85	0	0	2	1	0	14	2
0.850071	DL DCI Rxed	85	0	0	4	1	2	14	2
0.851071	DL DCI Rxed	85	1	0	2	1	0	13	2
0.851071	DL DCI Rxed	85	1	0	4	1	2	13	2
0.851929	HARQ FD Txed	85	1	0	4	1	2	15	2
0.851929	HARQ FD Txed	85	1	0	2	1	0	15	2
0.852929	HARQ FD Txed	85	2	0	4	1	2	14	2
0.852929	HARQ FD Txed	85	2	0	2	1	0	14	2
0.853929	HARQ FD Txed	85	3	0	4	1	2	13	2
0.853929	HARQ FD Txed	85	3	0	2	1	0	13	2
0.854071	DL DCI Rxed	85	4	0	2	1	0	15	2
0.854071	DL DCI Rxed	85	4	0	4	1	2	15	2
0.855071	DL DCI Rxed	85	5	0	2	1	0	14	2
0.855071	DL DCI Rxed	85	5	0	4	1	2	14	2
0.856071	DL DCI Rxed	85	6	0	2	1	0	13	2
0.856071	DL DCI Rxed	85	6	0	4	1	2	13	2
0.856929	HARQ FD Txed	85	6	0	4	1	2	15	2
0.856929	HARQ FD Txed	85	6	0	2	1	0	15	2
0.857929	HARQ FD Txed	85	7	0	4	1	2	14	2
0.857929	HARQ FD Txed	85	7	0	2	1	0	14	2
0.858929	HARQ FD Txed	85	8	0	4	1	2	13	2
0.858929	HARQ FD Txed	85	8	0	2	1	0	13	2
0.859071	DL DCI Rxed	85	9	0	2	1	0	15	2
0.859071	DL DCI Rxed	85	9	0	4	1	2	15	2
0.860071	DL DCI Rxed	86	0	0	2	1	0	14	2
0.860071	DL DCI Rxed	86	0	0	4	1	2	14	2
0.861071	DL DCI Rxed	86	1	0	2	1	0	13	2
0.861071	DL DCI Rxed	86	1	0	4	1	2	13	2
0.861929	HARQ FD Txed	86	1	0	4	1	2	15	2
0.861929	HARQ FD Txed	86	1	0	2	1	0	15	2
0.862929	HARQ FD Txed	86	2	0	4	1	2	14	2
0.862929	HARQ FD Txed	86	2	0	2	1	0	14	2
0.863929	HARQ FD Txed	86	3	0	4	1	2	13	2
0.863929	HARQ FD Txed	86	3	0	2	1	0	13	2
0.864071	DL DCI Rxed	86	4	0	2	1	0	15	2
0.864071	DL DCI Rxed	86	4	0	4	1	2	15	2
0.865071	DL DCI Rxed	86	5	0	2	1	0	14	2
0.865071	DL DCI Rxed	86	5	0	4	1	2	14	2
0.866071	DL DCI Rxed	86	6	0	2	1	0	13	2
0.866071	DL DCI Rxed	86	6	0	4	1	2	13	2
0.866929	HARQ FD Txed	86	6	0	4	1	2	15	2
0.866929	HARQ FD Txed	86	6	0	2	1	0	15	2
0.867929	HARQ FD Txed	86	7	0	4	1	2	14	2
0.867929	HARQ FD Txed	86	7	0	2	1	0	14	2
0.868929	HARQ FD Txed	86	8	0	4	1	2	13	2
0.868929	HARQ FD Txed	86	8	0	2	1	0	13	2
0.869071	DL DCI Rxed	86	9	0	2	1	0	15	2
0.869071	DL DCI Rxed	86	9	0	4	1	2	15	2
0.870071	DL DCI Rxed	87	0	0	2	1	0	14	2
0.870071	DL DCI Rxed	87	0	0	4	1	2	14	2
0.871071	DL DCI Rxed	87	1	0	2	1	0	13	2
0.871071	DL DCI Rxed	87	1	0	4	1	2	13	2
0.871929	HARQ FD Txed	87	1	0	4	1	2	15	2
0.871929	HARQ FD Txed	87	1	0	2	1	0	15	2
0.872929	HARQ FD Txed	87	2	0	4	1	2	14	2
0.872929	HARQ FD Txed	87	2	0	2	1	0	14	2
0.873929	HARQ FD Txed	87	3	0	4	1	2	13	2
0.873929	HARQ FD Txed	87	3	0	2	1	0	13	2
0.874071	DL DCI Rxed	87	4	0	2	1	0	15	2
0.874071	DL DCI Rxed	87	4	0	4	1	2	15	2
0.875071	DL DCI Rxed	87	5	0	2	1	0	14	2
0.875071	DL DCI Rxed	87	5	0	4	1	2	14	2
0.876071	DL DCI Rxed	87	6	0	2	1	0	13	2
0.876071	DL DCI Rxed	87	6	0	4	1	2	13	2
0.876929	HARQ FD Txed	87	6	0	4	1	2	15	2
0.876929	HARQ FD Txed	87	6	0	2	1	0	15	2
0.877929	HARQ FD Txed	87	7	0	4	1	2	14	2
0.877929	HARQ FD Txed	87	7	0	2	1	0	14	2
0.878929	HARQ FD Txed	87	8	0	4	1	2	13	2
0.878929	HARQ FD Txed	87	8	0	2	1	0	13	2
0.879071	DL DCI Rxed	87	9	0	2	1	0	15	2
0.879071	DL DCI Rxed	87	9	0	4	1	2	15	2
0.880071	DL DCI Rxed	88	0	0	2	1	0	14	2
0.880071	DL DCI Rxed	88	0	0	4	1	2	14	2
0.881071	DL DCI Rxed	88	1	0	2	1	0	13	2
0.881071	DL DCI Rxed	88	1	0	4	1	2	13	2
0.881929	HARQ FD Txed	88	1	0	4	1	2	15	2
0.881929	HARQ FD Txed	88	1	0	2	1	0	15	2
0.882929	HARQ FD Txed	88	2	0	4	1	2	14	2
0.882929	HARQ FD Txed	88	2	0	2	1	0	14	2
0.883929	HARQ FD Txed	88	3	0	4	1	2	13	2
0.883929	HARQ FD Txed	88	3	0	2	1	0	13	2
0.884071	DL DCI Rxed	88	4	0	2	1	0	15	2
0.884071	DL DCI Rxed	88	4	0	4	1	2	15	2
0.885071	DL DCI Rxed	88	5	0	2	1	0	14	2
0.885071	DL DCI Rxed	88	5	0	4	1	2	14	2
0.886071	DL DCI Rxed	88	6	0	2	1	0	13	2
0.886071	DL DCI Rxed	88	6	0	4	1	2	13	2
0.886929	HARQ FD Txed	88	6	0	4	1	2	15	2
0.886929	HARQ FD Txed	88	6	0	2	1	0	15	2
0.887929	HARQ FD Txed	88	7	0	4	1	2	14	2
0.887929	HARQ FD Txed	88	7	0	2	1	0	14	2
0.888929	HARQ FD Txed	88	8	0	4	1	2	13	2
0.888929	HARQ FD Txed	88	8	0	2	1	0	13	2
0.889071	DL DCI Rxed	88	9	0	2	1	0	15	2
0.889071	DL DCI Rxed	88	9	0	4	1	2	15	2
0.890071	DL DCI Rxed	89	0	0	2	1	0	14	2
0.890071	DL DCI Rxed	89	0	0	4	1	2	14	2
0.891071	DL DCI Rxed	89	1	0	2	1	0	13	2
0.891071	DL DCI Rxed	89	1	0	4	1	2	13	2
0.891929	HARQ FD Txed	89	1	0	4	1	2	15	2
0.891929	HARQ FD Txed	89	1	0	2	1	0	15	2
0.892929	HARQ FD Txed	89	2	0	4	1	2	14	2
0.892929	HARQ FD Txed	89	2	0	2	1	0	14	2
0.893929	HARQ FD Txed	89	3	0	4	1	2	13	2
0.893929	HARQ FD Txed	89	3	0	2	1	0	13	2
0.894071	DL DCI Rxed	89	4	0	2	1	0	15	2
0.894071	DL DCI Rxed	89	4	0	4	1	2	15	2
0.895071	DL DCI Rxed	89	5	0	2	1	0	14	2
0.895071	DL DCI Rxed	89	5	0	4	1	2	14	2
0.896071	DL DCI Rxed	89	6	0	2	1	0	13	2
0.896071	DL DCI Rxed	89	6	0	4	1	2	13	2
0.896929	HARQ FD Txed	89	6	0	4	1	2	15	2
0.896929	HARQ FD Txed	89	6	0	2	1	0	15	2
0.897929	HARQ FD Txed	89	7	0	4	1	2	14	2
0.897929	HARQ FD Txed	89	7	0	2	1	0	14	2
0.898929	HARQ FD Txed	89	8	0	4	1	2	13	2
0.898929	HARQ FD Txed	89	8	0	2	1	0	13	2
0.899071	DL DCI Rxed	89	9	0	2	1	0	15	2
0.899071	DL DCI Rxed	89	9	0	4	1	2	15	2
0.900071	DL DCI Rxed	90	0	0	2	1	0	14	2
0.900071	DL DCI Rxed	90	0	0	4	1	2	14	2
0.901071	DL DCI Rxed	90	1	0	2	1	0	13	2
0.901071	DL DCI Rxed	90	1	0	4	1	2	13	2
0.901929	HARQ FD Txed	90	1	0	4	1	2	15	2
0.901929	HARQ FD Txed	90	1	0	2	1	0	15	2
0.902929	HARQ FD Txed	90	2	0	4	1	2	14	2
0.902929	HARQ FD Txed	90	2	0	2	1	0	14	2
0.903929	HARQ FD Txed	90	3	0	4	1	2	13	2
0.903929	HARQ FD Txed	90	3	0	2	1	0	13	2
0.904071	DL DCI Rxed	90	4	0	2	1	0	15	2
0.904071	DL DCI Rxed	90	4	0	4	1	2	15	2
0.905071	DL DCI Rxed	90	5	0	2	1	0	14	2
0.905071	DL DCI Rxed	90	5	0	4	1	2	14	2
0.906071	DL DCI Rxed	90	6	0	2	1	0	13	2
0.906071	DL DCI Rxed	90	6	0	4	1	2	13	2
0.906929	HARQ FD Txed	90	6	0	4	1	2	15	2
0.906929	HARQ FD Txed	90	6	0	2	1	0	15	2
0.907929	HARQ FD Txed	90	7	0	4	1	2	14	2
0.907929	HARQ FD Txed	90	7	0	2	1	0	14	2
0.908929	HARQ FD Txed	90	8	0	4	1	2	13	2
0.908929	HARQ FD Txed	90	8	0	2	1	0	13	2
0.909071	DL DCI Rxed	90	9	0	2	1	0	15	2
0.909071	DL DCI Rxed	90	9	0	4	1	2	15	2
0.910071	DL DCI Rxed	91	0	0	2	1	0	14	2
0.910071	DL DCI Rxed	91	0	0	4	1	2	14	2
0.911071	DL DCI Rxed	91	1	0	2	1	0	13	2
0.911071	DL DCI Rxed	91	1	0	4	1	2	13	2
0.911929	HARQ FD Txed	91	1	0	4	1	2	15	2
0.911929	HARQ FD Txed	91	1	0	2	1	0	15	2
0.912929	HARQ FD Txed	91	2	0	4	1	2	14	2
0.912929	HARQ FD Txed	91	2	0	2	1	0	14	2
0.913929	HARQ FD Txed	91	3	0	4	1	2	13	2
0.913929	HARQ FD Txed	91	3	0	2	1	0	13	2
0.914071	DL DCI Rxed	91	4	0	2	1	0	15	2
0.914071	DL DCI Rxed	91	4	0	4	1	2	15	2
0.915071	DL DCI Rxed	91	5	0	2	1	0	14	2
0.915071	DL DCI Rxed	91	5	0	4	1	2	14	2
0.916071	DL DCI Rxed	91	6	0	2	1	0	13	2
0.916071	DL DCI Rxed	91	6	0	4	1	2	13	2
0.916929	HARQ FD Txed	91	6	0	4	1	2	15	2
0.916929	HARQ FD Txed	91	6	0	2	1	0	15	2
0.917929	HARQ FD Txed	91	7	0	4	1	2	14	2
0.917929	HARQ FD Txed	91	7	0	2	1	0	14	2
0.918929	HARQ FD Txed	91	8	0	4	1	2	13	2
0.918929	HARQ FD Txed	91	8	0	2	1	0	13	2
0.919071	DL DCI Rxed	91	9	0	2	1	0	15	2
0.919071	DL DCI Rxed	91	9	0	4	1	2	15	2
0.920071	DL DCI Rxed	92	0	0	2	1	0	14	2
0.920071	DL DCI Rxed	92	0	0	4	1	2	14	2
0.921071	DL DCI Rxed	92	1	0	2	1	0	13	2
0.921071	DL DCI Rxed	92	1	0	4	1	2	13	2
0.921929	HARQ FD Txed	92	1	0	4	1	2	15	2
0.921929	HARQ FD Txed	92	1	0	2	1	0	15	2
0.922929	HARQ FD Txed	92	2	0	4	1	2	14	2
0.922929	HARQ FD Txed	92	2	0	2	1	0	14	2
0.923929	HARQ FD Txed	92	3	0	4	1	2	13	2
0.923929	HARQ FD Txed	92	3	0	2	1	0	13	2
0.924071	DL DCI Rxed	92	4	0	2	1	0	15	2
0.924071	DL DCI Rxed	92	4	0	4	1	2	15	2
0.925071	DL DCI Rxed	92	5	0	2	1	0	14	2
0.925071	DL DCI Rxed	92	5	0	4	1	2	14	2
0.926071	DL DCI Rxed	92	6	0	2	1	0	13	2
0.926071	DL DCI Rxed	92	6	0	4	1	2	13	2
0.926929	HARQ FD Txed	92	6	0	4	1	2	15	2
0.926929	HARQ FD Txed	92	6	0	2	1	0	15	2
0.927929	HARQ FD Txed	92	7	0	4	1	2	14	2
0.927929	HARQ FD Txed	92	7	0	2	1	0	14	2
0.928929	HARQ FD Txed	92	8	0	4	1	2	13	2
0.928929	HARQ FD Txed	92	8	0	2	1	0	13	2
0.929071	DL DCI Rxed	92	9	0	2	1	0	15	2
0.929071	DL DCI Rxed	92	9	0	4	1	2	15	2
0.930071	DL DCI Rxed	93	0	0	2	1	0	14	2
0.930071	DL DCI Rxed	93	0	0	4	1	2	14	2
0.931071	DL DCI Rxed	93	1	0	2	1	0	13	2
0.931071	DL DCI Rxed	93	1	0	4	1	2	13	2
0.931929	HARQ FD Txed	93	1	0	4	1	2	15	2
0.931929	HARQ FD Txed	93	1	0	2	1	0	15	2
0.932929	HARQ FD Txed	93	2	0	4	1	2	14	2
0.932929	HARQ FD Txed	93	2	0	2	1	0	14	2
0.933929	HARQ FD Txed	93	3	0	4	1	2	13	2
0.933929	HARQ FD Txed	93	3	0	2	1	0	13	2
0.934071	DL DCI Rxed	93	4	0	2	1	0	15	2
0.934071	DL DCI Rxed	93	4	0	4	1	2	15	2
0.935071	DL DCI Rxed	93	5	0	2	1	0	14	2
0.935071	DL DCI Rxed	93	5	0	4	1	2	14	2
0.936071	DL DCI Rxed	93	6	0	2	1	0	13	2
0.936071	DL DCI Rxed	93	6	0	4	1	2	13	2
0.936929	HARQ FD Txed	93	6	0	4	1	2	15	2
0.936929	HARQ FD Txed	93	6	0	2	1	0	15	2
0.937929	HARQ FD Txed	93	7	0	4	1	2	14	2
0.937929	HARQ FD Txed	93	7	0	2	1	0	14	2
0.938929	HARQ FD Txed	93	8	0	4	1	2	13	2
0.938929	HARQ FD Txed	93	8	0	2	1	0	13	2
0.939071	DL DCI Rxed	93	9	0	2	1	0	15	2
0.939071	DL DCI Rxed	93	9	0	4	1	2	15	2
0.940071	DL DCI Rxed	94	0	0	2	1	0	14	2
0.940071	DL DCI Rxed	94	0	0	4	1	2	14	2
0.941071	DL DCI Rxed	94	1	0	2	1	0	13	2
0.941071	DL DCI Rxed	94	1	0	4	1	2	13	2
0.941929	HARQ FD Txed	94	1	0	4	1	2	15	2
0.941929	HARQ FD Txed	94	1	0	2	1	0	15	2
0.942929	HARQ FD Txed	94	2	0	4	1	2	14	2
0.942929	HARQ FD Txed	94	2	0	2	1	0	14	2
0.943929	HARQ FD Txed	94	3	0	4	1	2	13	2
0.943929	HARQ FD Txed	94	3	0	2	1	0	13	2
0.944071	DL DCI Rxed	94	4	0	2	1	0	15	2
0.944071	DL DCI Rxed	94	4	0	4	1	2	15	2
0.945071	DL DCI Rxed	94	5	0	2	1	0	14	2
0.945071	DL DCI Rxed	94	5	0	4	1	2	14	2
0.946071	DL DCI Rxed	94	6	0	2	1	0	13	2
0.946071	DL DCI Rxed	94	6	0	4	1	2	13	2
0.946929	HARQ FD Txed	94	6	0	4	1	2	15	2
0.946929	HARQ FD Txed	94	6	0	2	1	0	15	2
0.947929	HARQ FD Txed	94	7	0	4	1	2	14	2
0.947929	HARQ FD Txed	94	7	0	2	1	0	14	2
0.948929	HARQ FD Txed	94	8	0	4	1	2	13	2
0.948929	HARQ FD Txed	94	8	0	2	1	0	13	2
0.949071	DL DCI Rxed	94	9	0	2	1	0	15	2
0.949071	DL DCI Rxed	94	9	0	4	1	2	15	2
0.950071	DL DCI Rxed	95	0	0	2	1	0	14	2
0.950071	DL DCI Rxed	95	0	0	4	1	2	14	2
0.951071	DL DCI Rxed	95	1	0	2	1	0	13	2
0.951071	DL DCI Rxed	95	1	0	4	1	2	13	2
0.951929	HARQ FD Txed	95	1	0	4	1	2	15	2
0.951929	HARQ FD Txed	95	1	0	2	1	0	15	2
0.952929	HARQ FD Txed	95	2	0	2	1	0	14	2
0.952929	HARQ FD Txed	95	2	0	4	1	2	14	2
0.953929	HARQ FD Txed	95	3	0	4	1	2	13	2
0.953929	HARQ FD Txed	95	3	0	2	1	0	13	2
0.954071	DL DCI Rxed	95	4	0	2	1	0	15	2
0.954071	DL DCI Rxed	95	4	0	4	1	2	15	2
0.955071	DL DCI Rxed	95	5	0	2	1	0	14	2
0.955071	DL DCI Rxed	95	5	0	4	1	2	14	2
0.956071	DL DCI Rxed	95	6	0	2	1	0	13	2
0.956071	DL DCI Rxed	95	6	0	4	1	2	13	2
0.956929	HARQ FD Txed	95	6	0	4	1	2	15	2
0.956929	HARQ FD Txed	95	6	0	2	1	0	15	2
0.957929	HARQ FD Txed	95	7	0	4	1	2	14	2
0.957929	HARQ FD Txed	95	7	0	2	1	0	14	2
0.958929	HARQ FD Txed	95	8	0	4	1	2	13	2
0.958929	HARQ FD Txed	95	8	0	2	1	0	13	2
0.959071	DL DCI Rxed	95	9	0	2	1	0	15	2
0.959071	DL DCI Rxed	95	9	0	4	1	2	15	2
0.960071	DL DCI Rxed	96	0	0	2	1	0	14	2
0.960071	DL DCI Rxed	96	0	0	4	1	2	14	2
0.961071	DL DCI Rxed	96	1	0	2	1	0	13	2
0.961071	DL DCI Rxed	96	1	0	4	1	2	13	2
0.961929	HARQ FD Txed	96	1	0	4	1	2	15	2
0.961929	HARQ FD Txed	96	1	0	2	1	0	15	2
0.962929	HARQ FD Txed	96	2	0	4	1	2	14	2
0.962929	HARQ FD Txed	96	2	0	2	1	0	14	2
0.963929	HARQ FD Txed	96	3	0	4	1	2	13	2
0.963929	HARQ FD Txed	96	3	0	2	1	0	13	2
0.964071	DL DCI Rxed	96	4	0	2	1	0	15	2
0.964071	DL DCI Rxed	96	4	0	4	1	2	15	2
0.965071	DL DCI Rxed	96	5	0	2	1	0	14	2
0.965071	DL DCI Rxed	96	5	0	4	1	2	14	2
